"bearing","run","date","angle","ID","brightn","colour","cet_time","sun_az","sun_az_rad","signed_angle"
110,13,"2016.09.13",1.91986217719376,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,110
160,14,"2016.09.13",2.79252680319093,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,160
175,15,"2016.09.13",3.05432619099008,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,175
150,16,"2016.09.13",2.61799387799149,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,150
160,17,"2016.09.13",2.79252680319093,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,160
100,18,"2016.09.13",1.74532925199433,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,100
140,19,"2016.09.13",2.44346095279206,"2016.09.13.14.35","l","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,140
0,20,"2016.09.13",0,"2016.09.13.14.35","h","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,0
0,21,"2016.09.13",0,"2016.09.13.14.35","h","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,0
350,22,"2016.09.13",-0.174532925199434,"2016.09.13.14.35","h","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,-10.0000000000001
350,23,"2016.09.13",-0.174532925199434,"2016.09.13.14.35","h","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,-10.0000000000001
15,24,"2016.09.13",0.261799387799149,"2016.09.13.14.35","h","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,15
0,25,"2016.09.13",0,"2016.09.13.14.35","h","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,0
10,26,"2016.09.13",0.174532925199433,"2016.09.13.14.35","h","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,10
20,27,"2016.09.13",0.349065850398866,"2016.09.13.14.35","h","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,20
30,28,"2016.09.13",0.523598775598299,"2016.09.13.14.35","h","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,30
340,29,"2016.09.13",-0.349065850398866,"2016.09.13.14.35","h","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,-20
20,30,"2016.09.13",0.349065850398866,"2016.09.13.14.35","h","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,20
355,31,"2016.09.13",-0.0872664625997166,"2016.09.13.14.35","h","u","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,-5.00000000000001
185,32,"2016.09.13",-3.05432619099008,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,-175
80,33,"2016.09.13",1.39626340159546,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,80
95,34,"2016.09.13",1.65806278939461,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,95
0,35,"2016.09.13",0,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,0
130,36,"2016.09.13",2.26892802759263,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,130
95,37,"2016.09.13",1.65806278939461,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,95
80,38,"2016.09.13",1.39626340159546,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,80
105,39,"2016.09.13",1.83259571459405,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,105
140,40,"2016.09.13",2.44346095279206,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,140
110,41,"2016.09.13",1.91986217719376,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,110
100,42,"2016.09.13",1.74532925199433,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,100
90,43,"2016.09.13",1.5707963267949,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,90
100,44,"2016.09.13",1.74532925199433,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,100
120,45,"2016.09.13",2.0943951023932,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,120
85,46,"2016.09.13",1.48352986419518,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,85
90,47,"2016.09.13",1.5707963267949,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,90
110,48,"2016.09.13",1.91986217719376,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,110
110,49,"2016.09.13",1.91986217719376,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,110
10,50,"2016.09.13",0.174532925199433,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,10
85,51,"2016.09.13",1.48352986419518,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,85
75,52,"2016.09.13",1.30899693899575,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,75
80,53,"2016.09.13",1.39626340159546,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,80
85,54,"2016.09.13",1.48352986419518,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,85
130,55,"2016.09.13",2.26892802759263,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,130
100,56,"2016.09.13",1.74532925199433,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,100
120,57,"2016.09.13",2.0943951023932,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,120
90,58,"2016.09.13",1.5707963267949,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,90
90,59,"2016.09.13",1.5707963267949,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,90
120,60,"2016.09.13",2.0943951023932,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,120
105,61,"2016.09.13",1.83259571459405,"2016.09.13.14.35","l","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,105
10,62,"2016.09.13",0.174532925199433,"2016.09.13.14.35","h","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,10
10,63,"2016.09.13",0.174532925199433,"2016.09.13.14.35","h","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,10
50,64,"2016.09.13",0.872664625997165,"2016.09.13.14.35","h","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,50
80,65,"2016.09.13",1.39626340159546,"2016.09.13.14.35","h","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,80
15,66,"2016.09.13",0.261799387799149,"2016.09.13.14.35","h","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,15
350,67,"2016.09.13",-0.174532925199434,"2016.09.13.14.35","h","g","2016-09-13 14:35:00",204.658813367047,-2.71121517070004,-10.0000000000001
250,1,"2016.09.14",-1.91986217719376,"2016.09.14.14.40","l","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-110
265,2,"2016.09.14",-1.65806278939461,"2016.09.14.14.40","l","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-95
220,3,"2016.09.14",-2.44346095279206,"2016.09.14.14.40","l","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-140
220,4,"2016.09.14",-2.44346095279206,"2016.09.14.14.40","l","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-140
270,5,"2016.09.14",-1.5707963267949,"2016.09.14.14.40","l","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-90
275,6,"2016.09.14",-1.48352986419518,"2016.09.14.14.40","l","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-85
265,7,"2016.09.14",-1.65806278939461,"2016.09.14.14.40","l","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-95
210,8,"2016.09.14",-2.61799387799149,"2016.09.14.14.40","l","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-150
265,9,"2016.09.14",-1.65806278939461,"2016.09.14.14.40","l","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-95
275,10,"2016.09.14",-1.48352986419518,"2016.09.14.14.40","l","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-85
170,11,"2016.09.14",2.96705972839036,"2016.09.14.14.40","h","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,170
165,12,"2016.09.14",2.87979326579064,"2016.09.14.14.40","h","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,165
160,13,"2016.09.14",2.79252680319093,"2016.09.14.14.40","h","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,160
170,14,"2016.09.14",2.96705972839036,"2016.09.14.14.40","h","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,170
160,15,"2016.09.14",2.79252680319093,"2016.09.14.14.40","h","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,160
150,16,"2016.09.14",2.61799387799149,"2016.09.14.14.40","h","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,150
170,17,"2016.09.14",2.96705972839036,"2016.09.14.14.40","h","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,170
165,18,"2016.09.14",2.87979326579064,"2016.09.14.14.40","h","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,165
190,19,"2016.09.14",-2.96705972839036,"2016.09.14.14.40","h","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-170
175,20,"2016.09.14",3.05432619099008,"2016.09.14.14.40","h","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,175
165,21,"2016.09.14",2.87979326579064,"2016.09.14.14.40","h","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,165
160,22,"2016.09.14",2.79252680319093,"2016.09.14.14.40","h","u","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,160
230,23,"2016.09.14",-2.26892802759263,"2016.09.14.14.40","l","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-130
70,24,"2016.09.14",1.22173047639603,"2016.09.14.14.40","l","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,70
90,25,"2016.09.14",1.5707963267949,"2016.09.14.14.40","l","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,90
200,26,"2016.09.14",-2.79252680319093,"2016.09.14.14.40","l","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-160
340,27,"2016.09.14",-0.349065850398866,"2016.09.14.14.40","l","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-20
220,28,"2016.09.14",-2.44346095279206,"2016.09.14.14.40","l","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-140
145,29,"2016.09.14",2.53072741539178,"2016.09.14.14.40","l","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,145
180,30,"2016.09.14",3.14159265358979,"2016.09.14.14.40","l","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,180
320,31,"2016.09.14",-0.698131700797732,"2016.09.14.14.40","l","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-40
190,32,"2016.09.14",-2.96705972839036,"2016.09.14.14.40","l","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-170
145,33,"2016.09.14",2.53072741539178,"2016.09.14.14.40","l","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,145
270,34,"2016.09.14",-1.5707963267949,"2016.09.14.14.40","l","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-90
210,35,"2016.09.14",-2.61799387799149,"2016.09.14.14.40","h","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-150
150,36,"2016.09.14",2.61799387799149,"2016.09.14.14.40","h","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,150
235,37,"2016.09.14",-2.18166156499291,"2016.09.14.14.40","h","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-125
250,38,"2016.09.14",-1.91986217719376,"2016.09.14.14.40","h","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-110
195,39,"2016.09.14",-2.87979326579064,"2016.09.14.14.40","h","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-165
330,40,"2016.09.14",-0.523598775598299,"2016.09.14.14.40","h","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-30
120,41,"2016.09.14",2.0943951023932,"2016.09.14.14.40","h","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,120
175,42,"2016.09.14",3.05432619099008,"2016.09.14.14.40","h","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,175
60,43,"2016.09.14",1.0471975511966,"2016.09.14.14.40","h","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,60
290,44,"2016.09.14",-1.22173047639603,"2016.09.14.14.40","h","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,-70
30,45,"2016.09.14",0.523598775598299,"2016.09.14.14.40","h","g","2016-09-14 14:40:00",206.197637533033,-2.68435762239433,30
290,1,"2016.09.14",-1.22173047639603,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-70
300,2,"2016.09.14",-1.0471975511966,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-60
310,3,"2016.09.14",-0.872664625997165,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-50
175,4,"2016.09.14",3.05432619099008,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,175
310,5,"2016.09.14",-0.872664625997165,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-50
270,6,"2016.09.14",-1.5707963267949,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-90
330,7,"2016.09.14",-0.523598775598299,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-30
260,8,"2016.09.14",-1.74532925199433,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-100
320,9,"2016.09.14",-0.698131700797732,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-40
275,10,"2016.09.14",-1.48352986419518,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-85
320,11,"2016.09.14",-0.698131700797732,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-40
220,12,"2016.09.14",-2.44346095279206,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-140
325,13,"2016.09.14",-0.610865238198016,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-35
250,14,"2016.09.14",-1.91986217719376,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-110
310,15,"2016.09.14",-0.872664625997165,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-50
280,16,"2016.09.14",-1.39626340159546,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-80
320,17,"2016.09.14",-0.698131700797732,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-40
290,18,"2016.09.14",-1.22173047639603,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-70
350,19,"2016.09.14",-0.174532925199434,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-10.0000000000001
350,20,"2016.09.14",-0.174532925199434,"2016.09.14.16.54","l","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-10.0000000000001
200,21,"2016.09.14",-2.79252680319093,"2016.09.14.16.54","h","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-160
240,22,"2016.09.14",-2.0943951023932,"2016.09.14.16.54","h","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-120
200,23,"2016.09.14",-2.79252680319093,"2016.09.14.16.54","h","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-160
210,24,"2016.09.14",-2.61799387799149,"2016.09.14.16.54","h","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-150
220,25,"2016.09.14",-2.44346095279206,"2016.09.14.16.54","h","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-140
240,26,"2016.09.14",-2.0943951023932,"2016.09.14.16.54","h","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-120
230,27,"2016.09.14",-2.26892802759263,"2016.09.14.16.54","h","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-130
250,28,"2016.09.14",-1.91986217719376,"2016.09.14.16.54","h","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-110
190,29,"2016.09.14",-2.96705972839036,"2016.09.14.16.54","h","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-170
260,30,"2016.09.14",-1.74532925199433,"2016.09.14.16.54","h","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-100
225,31,"2016.09.14",-2.35619449019235,"2016.09.14.16.54","h","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-135
230,32,"2016.09.14",-2.26892802759263,"2016.09.14.16.54","h","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-130
215,33,"2016.09.14",-2.53072741539178,"2016.09.14.16.54","h","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-145
230,34,"2016.09.14",-2.26892802759263,"2016.09.14.16.54","h","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-130
210,35,"2016.09.14",-2.61799387799149,"2016.09.14.16.54","h","u","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-150
275,36,"2016.09.14",-1.48352986419518,"2016.09.14.16.54","l","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-85
155,37,"2016.09.14",2.70526034059121,"2016.09.14.16.54","l","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,155
220,38,"2016.09.14",-2.44346095279206,"2016.09.14.16.54","l","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-140
230,39,"2016.09.14",-2.26892802759263,"2016.09.14.16.54","l","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-130
220,40,"2016.09.14",-2.44346095279206,"2016.09.14.16.54","l","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-140
260,41,"2016.09.14",-1.74532925199433,"2016.09.14.16.54","l","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-100
240,42,"2016.09.14",-2.0943951023932,"2016.09.14.16.54","l","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-120
305,43,"2016.09.14",-0.959931088596881,"2016.09.14.16.54","l","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-55
340,44,"2016.09.14",-0.349065850398866,"2016.09.14.16.54","l","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-20
330,45,"2016.09.14",-0.523598775598299,"2016.09.14.16.54","l","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-30
210,46,"2016.09.14",-2.61799387799149,"2016.09.14.16.54","l","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-150
350,47,"2016.09.14",-0.174532925199434,"2016.09.14.16.54","l","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-10.0000000000001
280,48,"2016.09.14",-1.39626340159546,"2016.09.14.16.54","l","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-80
250,49,"2016.09.14",-1.91986217719376,"2016.09.14.16.54","h","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-110
200,50,"2016.09.14",-2.79252680319093,"2016.09.14.16.54","h","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-160
290,51,"2016.09.14",-1.22173047639603,"2016.09.14.16.54","h","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-70
205,52,"2016.09.14",-2.70526034059121,"2016.09.14.16.54","h","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-155
165,53,"2016.09.14",2.87979326579064,"2016.09.14.16.54","h","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,165
185,54,"2016.09.14",-3.05432619099008,"2016.09.14.16.54","h","g","2016-09-14 16:54:00",242.003176170581,-2.05943308271906,-175
355,1,"2016.06.20",-0.0872664625997166,"2016.06.20.13.17","l","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-5.00000000000001
140,2,"2016.06.20",2.44346095279206,"2016.06.20.13.17","l","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,140
345,3,"2016.06.20",-0.261799387799149,"2016.06.20.13.17","l","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-15
340,4,"2016.06.20",-0.349065850398866,"2016.06.20.13.17","l","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-20
0,5,"2016.06.20",0,"2016.06.20.13.17","l","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,0
335,6,"2016.06.20",-0.436332312998583,"2016.06.20.13.17","l","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-25
340,7,"2016.06.20",-0.349065850398866,"2016.06.20.13.17","l","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-20
280,8,"2016.06.20",-1.39626340159546,"2016.06.20.13.17","l","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-80
330,9,"2016.06.20",-0.523598775598299,"2016.06.20.13.17","l","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-30
190,10,"2016.06.20",-2.96705972839036,"2016.06.20.13.17","l","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-170
340,11,"2016.06.20",-0.349065850398866,"2016.06.20.13.17","l","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-20
320,12,"2016.06.20",-0.698131700797732,"2016.06.20.13.17","l","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-40
330,13,"2016.06.20",-0.523598775598299,"2016.06.20.13.17","l","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-30
280,14,"2016.06.20",-1.39626340159546,"2016.06.20.13.17","h","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-80
225,15,"2016.06.20",-2.35619449019235,"2016.06.20.13.17","h","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-135
280,16,"2016.06.20",-1.39626340159546,"2016.06.20.13.17","h","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-80
270,17,"2016.06.20",-1.5707963267949,"2016.06.20.13.17","h","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-90
285,18,"2016.06.20",-1.30899693899575,"2016.06.20.13.17","h","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-75
280,19,"2016.06.20",-1.39626340159546,"2016.06.20.13.17","h","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-80
290,20,"2016.06.20",-1.22173047639603,"2016.06.20.13.17","h","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-70
280,21,"2016.06.20",-1.39626340159546,"2016.06.20.13.17","h","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-80
280,22,"2016.06.20",-1.39626340159546,"2016.06.20.13.17","h","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-80
260,23,"2016.06.20",-1.74532925199433,"2016.06.20.13.17","h","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-100
270,24,"2016.06.20",-1.5707963267949,"2016.06.20.13.17","h","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-90
250,25,"2016.06.20",-1.91986217719376,"2016.06.20.13.17","h","u","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-110
270,26,"2016.06.20",-1.5707963267949,"2016.06.20.13.17","h","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-90
275,27,"2016.06.20",-1.48352986419518,"2016.06.20.13.17","h","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-85
275,28,"2016.06.20",-1.48352986419518,"2016.06.20.13.17","h","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-85
270,29,"2016.06.20",-1.5707963267949,"2016.06.20.13.17","h","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-90
270,30,"2016.06.20",-1.5707963267949,"2016.06.20.13.17","h","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-90
270,31,"2016.06.20",-1.5707963267949,"2016.06.20.13.17","h","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-90
275,32,"2016.06.20",-1.48352986419518,"2016.06.20.13.17","h","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-85
270,33,"2016.06.20",-1.5707963267949,"2016.06.20.13.17","h","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-90
260,34,"2016.06.20",-1.74532925199433,"2016.06.20.13.17","h","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-100
280,35,"2016.06.20",-1.39626340159546,"2016.06.20.13.17","h","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-80
285,36,"2016.06.20",-1.30899693899575,"2016.06.20.13.17","h","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-75
275,37,"2016.06.20",-1.48352986419518,"2016.06.20.13.17","h","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-85
300,38,"2016.06.20",-1.0471975511966,"2016.06.20.13.17","h","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-60
345,39,"2016.06.20",-0.261799387799149,"2016.06.20.13.17","l","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-15
290,40,"2016.06.20",-1.22173047639603,"2016.06.20.13.17","l","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-70
325,41,"2016.06.20",-0.610865238198016,"2016.06.20.13.17","l","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-35
270,42,"2016.06.20",-1.5707963267949,"2016.06.20.13.17","l","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-90
275,43,"2016.06.20",-1.48352986419518,"2016.06.20.13.17","l","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-85
225,44,"2016.06.20",-2.35619449019235,"2016.06.20.13.17","l","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-135
240,45,"2016.06.20",-2.0943951023932,"2016.06.20.13.17","l","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-120
260,46,"2016.06.20",-1.74532925199433,"2016.06.20.13.17","l","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-100
290,47,"2016.06.20",-1.22173047639603,"2016.06.20.13.17","l","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-70
280,48,"2016.06.20",-1.39626340159546,"2016.06.20.13.17","l","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-80
270,49,"2016.06.20",-1.5707963267949,"2016.06.20.13.17","l","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-90
300,50,"2016.06.20",-1.0471975511966,"2016.06.20.13.17","l","g","2016-06-20 13:17:00",175.30381886327,3.05962883048381,-60
